timestamp,detection_confidence,estimated_distance_cm,flight_time,battery,acc_x,acc_y,acc_z,pitch,roll,yaw_attitude,altitude_tof,vel_x,vel_y,vel_z,rc_lr,rc_fb,rc_ud,rc_yaw
2025-08-07T14:22:50.443797,0.8475250601768494,94.91525423728814,18,39,-23.0,1.0,-1016.0,0,0,168,135,1,0,0,0,-7,0,0
2025-08-07T14:22:50.473974,0.8702003955841064,92.9460580912863,18,39,-23.0,1.0,-1016.0,0,0,168,135,1,0,0,0,-7,0,0
2025-08-07T14:22:50.499660,0.857937216758728,96.13733905579399,18,39,-23.0,1.0,-1016.0,0,0,168,135,1,0,0,0,-7,0,0
2025-08-07T14:22:50.531946,0.8613595962524414,96.13733905579399,18,39,-16.0,1.0,-1011.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.554044,0.8506516218185425,96.55172413793103,18,39,-16.0,1.0,-1011.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.571038,0.8506516218185425,96.55172413793103,18,39,-16.0,1.0,-1011.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.595038,0.8647574186325073,96.96969696969697,18,39,-16.0,1.0,-1011.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.618612,0.8712950348854065,96.55172413793103,18,39,-16.0,1.0,-1011.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.643821,0.8712950348854065,96.55172413793103,18,39,16.0,-8.0,-998.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.670824,0.8505607843399048,99.11504424778761,18,39,16.0,-8.0,-998.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.717288,0.8537760972976685,99.55555555555556,18,39,16.0,-8.0,-998.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.737371,0.8715137243270874,99.55555555555556,18,39,3.0,-7.0,-998.0,0,0,168,135,1,0,0,0,-6,0,0
2025-08-07T14:22:50.760379,0.875900149345398,99.55555555555556,18,39,3.0,-7.0,-998.0,0,0,168,135,1,0,0,0,-5,0,0
2025-08-07T14:22:50.776529,0.8579196333885193,100.0,18,39,3.0,-7.0,-998.0,0,0,168,135,1,0,0,0,-5,0,0
2025-08-07T14:22:50.797194,0.8579196333885193,100.0,18,39,3.0,-7.0,-998.0,0,0,168,135,1,0,0,0,-5,0,0
2025-08-07T14:22:50.829852,0.8651605844497681,98.6784140969163,18,39,3.0,-7.0,-998.0,0,0,168,135,1,0,0,0,-5,0,0
2025-08-07T14:22:50.849859,0.8651605844497681,98.6784140969163,18,39,-3.0,-5.0,-1000.0,0,0,168,136,1,0,0,0,-6,0,0
2025-08-07T14:22:50.859911,0.8423734307289124,100.0,18,39,-3.0,-5.0,-1000.0,0,0,168,136,1,0,0,0,-6,0,0
2025-08-07T14:22:50.901923,0.8423734307289124,100.0,18,39,-3.0,-5.0,-1000.0,0,0,168,136,1,0,0,0,-6,0,0
2025-08-07T14:22:50.936706,0.8643034100532532,102.75229357798165,18,39,-3.0,-5.0,-1000.0,0,0,168,136,1,0,0,0,-5,0,0
2025-08-07T14:22:50.965761,0.8557199239730835,103.70370370370371,18,39,-21.0,10.0,-1005.0,0,0,168,135,0,0,0,0,-5,0,0
2025-08-07T14:22:50.997839,0.8457963466644287,102.28310502283105,18,39,-21.0,10.0,-1005.0,0,0,168,135,0,0,0,0,-5,0,0
2025-08-07T14:22:51.025982,0.8382248282432556,105.66037735849056,18,39,-21.0,10.0,-1005.0,0,0,168,135,0,0,0,0,-5,0,0
2025-08-07T14:22:51.057138,0.8273041844367981,109.26829268292683,18,39,-24.0,11.0,-996.0,0,0,168,136,0,0,0,0,-4,0,0
2025-08-07T14:22:51.089303,0.8577864170074463,109.80392156862744,18,39,-24.0,11.0,-996.0,0,0,168,136,0,0,0,0,-4,0,0
2025-08-07T14:22:51.128303,0.8584067225456238,112.56281407035176,18,39,-24.0,11.0,-996.0,0,0,168,136,0,0,0,0,-4,0,0
2025-08-07T14:22:51.151312,0.8258171081542969,114.28571428571429,18,39,-10.0,-4.0,-1001.0,0,0,168,136,0,0,0,0,-3,0,0
2025-08-07T14:22:51.170403,0.8258171081542969,114.28571428571429,18,39,-10.0,-4.0,-1001.0,0,0,168,136,0,0,0,0,-3,0,0
2025-08-07T14:22:51.203095,0.830295741558075,116.66666666666667,18,39,-10.0,-4.0,-1001.0,0,0,168,136,0,0,0,0,-3,0,0
2025-08-07T14:22:51.231953,0.7927006483078003,116.06217616580311,18,39,-10.0,-4.0,-1001.0,0,0,168,136,0,0,0,0,-2,0,0
2025-08-07T14:22:51.265026,0.761077880859375,116.66666666666667,19,39,-8.0,-10.0,-1002.0,0,0,168,136,0,0,0,0,-2,0,0
2025-08-07T14:22:51.296363,0.8229302763938904,116.66666666666667,19,39,-8.0,-10.0,-1002.0,0,0,168,136,0,0,0,0,-2,0,0
2025-08-07T14:22:51.323366,0.6943480372428894,117.89473684210526,19,39,-8.0,-10.0,-1002.0,0,0,168,136,0,0,0,0,-2,0,0
2025-08-07T14:22:51.342622,0.3211234211921692,84.21052631578948,19,39,-8.0,-10.0,-1002.0,0,0,168,136,0,0,0,0,-4,0,0
2025-08-07T14:22:51.382798,0.3211234211921692,84.21052631578948,19,39,-9.0,-13.0,-1004.0,0,0,168,136,0,0,0,0,-5,0,0
2025-08-07T14:22:51.405229,0.2932174801826477,84.84848484848484,19,39,-9.0,-13.0,-1004.0,0,0,168,136,0,0,0,0,-6,0,0
2025-08-07T14:22:51.437682,0.8236984610557556,117.27748691099477,19,39,-9.0,-13.0,-1004.0,0,0,168,136,0,0,0,0,-6,0,0
2025-08-07T14:22:51.468744,0.8040687441825867,115.4639175257732,19,39,0.0,-7.0,-1003.0,0,0,168,136,0,0,0,0,-6,0,0
2025-08-07T14:22:51.501192,0.7931786775588989,113.13131313131314,19,39,0.0,-7.0,-1003.0,0,0,168,136,0,0,0,0,-5,0,0
2025-08-07T14:22:51.533192,0.6823292970657349,110.89108910891089,19,39,0.0,-7.0,-1003.0,0,0,168,136,0,0,0,0,-5,0,0
2025-08-07T14:22:51.566197,0.8045316934585571,110.34482758620689,19,39,0.0,-2.0,-988.0,0,0,168,135,0,0,0,0,-4,0,0
2025-08-07T14:22:51.591188,0.2824641466140747,83.58208955223881,19,39,0.0,-2.0,-988.0,0,0,168,135,0,0,0,0,-6,0,0
2025-08-07T14:22:51.613537,0.2824641466140747,83.58208955223881,19,39,0.0,-2.0,-988.0,0,0,168,135,0,0,0,0,-7,0,0
2025-08-07T14:22:51.637761,0.2897348999977112,85.82375478927203,19,39,0.0,-2.0,-988.0,0,0,168,135,0,0,0,0,-9,0,0
2025-08-07T14:22:51.657761,0.7922328114509583,118.51851851851852,19,39,-8.0,0.0,-1005.0,0,0,168,136,0,0,0,0,-9,0,0
2025-08-07T14:22:51.686761,0.7826758027076721,123.75690607734806,19,39,-8.0,0.0,-1005.0,0,0,168,136,0,0,0,0,-9,0,0
2025-08-07T14:22:51.706072,0.7826758027076721,123.75690607734806,19,39,-8.0,0.0,-1005.0,0,0,168,136,0,0,0,0,-7,0,0
2025-08-07T14:22:51.736244,0.2992163598537445,84.84848484848484,19,39,-8.0,0.0,-1005.0,0,0,168,136,0,0,0,0,-7,0,0
2025-08-07T14:22:51.768239,0.7316291332244873,115.4639175257732,19,39,-1.0,-3.0,-1010.0,0,0,168,136,0,0,0,0,-6,13,0
2025-08-07T14:22:51.800241,0.696285605430603,111.44278606965175,19,39,-1.0,-3.0,-1010.0,0,0,168,136,0,0,0,0,-7,13,0
2025-08-07T14:22:51.831238,0.6690389513969421,109.80392156862744,19,39,-1.0,-3.0,-1010.0,0,0,168,136,0,0,0,0,-7,14,0
2025-08-07T14:22:51.866591,0.785148024559021,109.26829268292683,19,39,10.0,-15.0,-984.0,0,0,168,136,0,0,0,0,-8,15,0
2025-08-07T14:22:51.898176,0.785148024559021,109.26829268292683,19,39,10.0,-15.0,-984.0,0,0,168,136,0,0,0,0,-7,15,0
2025-08-07T14:22:51.922032,0.4482758641242981,114.87179487179488,19,39,10.0,-15.0,-984.0,0,0,168,136,0,0,0,0,-8,16,0
2025-08-07T14:22:51.939445,0.4482758641242981,114.87179487179488,19,39,10.0,-15.0,-984.0,0,0,168,136,0,0,0,0,-7,16,0
2025-08-07T14:22:51.968711,0.6462472081184387,121.08108108108108,19,39,-2.0,0.0,-1007.0,0,0,168,136,0,0,0,0,-7,18,0
2025-08-07T14:22:52.001866,0.38125094771385193,89.24302788844622,19,39,-2.0,0.0,-1007.0,0,0,168,136,0,0,0,0,-8,15,0
2025-08-07T14:22:52.040662,0.35196465253829956,101.35746606334841,19,39,-2.0,0.0,-1007.0,0,0,168,136,0,0,0,0,-8,17,-13
2025-08-07T14:22:52.066124,0.6810856461524963,101.81818181818181,19,39,-14.0,9.0,-999.0,0,0,168,136,0,0,0,0,-9,15,-9
2025-08-07T14:22:52.097111,0.7211692333221436,117.27748691099477,19,39,-14.0,9.0,-999.0,0,0,168,136,0,0,0,0,-9,14,0
2025-08-07T14:22:52.123267,0.745681643486023,121.73913043478261,19,39,-14.0,9.0,-999.0,0,0,168,136,0,0,0,0,-9,16,0
2025-08-07T14:22:52.139408,0.745681643486023,121.73913043478261,19,39,-14.0,9.0,-999.0,0,0,168,136,0,0,0,0,-8,16,0
2025-08-07T14:22:52.162402,0.7398937940597534,128.73563218390805,19,39,-11.0,10.0,-1021.0,0,0,168,135,0,0,0,0,-7,16,0
2025-08-07T14:22:52.186521,0.6661249995231628,128.0,19,39,-11.0,10.0,-1021.0,0,0,168,135,0,0,0,0,-6,16,0
2025-08-07T14:22:52.204924,0.6661249995231628,128.0,19,39,-11.0,10.0,-1021.0,0,0,168,135,0,0,0,0,-5,16,0
2025-08-07T14:22:52.240110,0.7238017320632935,119.78609625668449,19,39,-11.0,10.0,-1021.0,0,0,168,135,0,0,0,0,-5,15,0
2025-08-07T14:22:52.277109,0.7327576875686646,123.07692307692308,20,39,-12.0,2.0,-1018.0,0,0,167,136,0,0,0,0,-5,16,0
2025-08-07T14:22:52.305109,0.35862401127815247,113.13131313131314,20,39,-12.0,2.0,-1018.0,0,0,167,136,0,0,0,0,-6,15,0
2025-08-07T14:22:52.331109,0.3392238914966583,120.43010752688173,20,39,-12.0,2.0,-1018.0,0,0,167,136,0,0,0,0,-6,15,0
2025-08-07T14:22:52.367127,0.369690477848053,116.66666666666667,20,39,-9.0,-1.0,-998.0,0,0,167,137,0,0,0,0,-6,15,0
2025-08-07T14:22:52.396242,0.6592864394187927,125.13966480446928,20,39,-9.0,-1.0,-998.0,0,0,167,137,0,0,0,0,-5,30,0
2025-08-07T14:22:52.432442,0.5810605883598328,112.0,20,39,-9.0,-1.0,-998.0,0,0,167,137,0,0,0,0,-5,12,0
2025-08-07T14:22:52.464890,0.33731651306152344,117.89473684210526,20,39,-9.0,-1.0,-998.0,0,0,167,137,0,0,0,0,-5,15,0
2025-08-07T14:22:52.489892,0.25455400347709656,89.6,20,39,-3.0,-18.0,-1012.0,0,0,167,137,0,0,0,0,-6,0,0
2025-08-07T14:22:52.519174,0.4481677711009979,112.0,20,39,-3.0,-18.0,-1012.0,0,0,167,137,0,0,0,0,-6,14,0
2025-08-07T14:22:52.537174,0.4481677711009979,112.0,20,39,-3.0,-18.0,-1012.0,0,0,167,137,0,0,0,0,-8,14,0
2025-08-07T14:22:52.570726,0.7413679361343384,89.95983935742971,20,39,-6.0,-1.0,-1024.0,0,0,167,137,0,0,0,0,-9,13,0
2025-08-07T14:22:52.599919,0.6413389444351196,91.80327868852459,20,39,-6.0,-1.0,-1024.0,0,0,167,137,0,0,0,0,-10,12,-9
2025-08-07T14:22:52.631917,0.5871708393096924,117.89473684210526,20,39,-6.0,-1.0,-1024.0,0,0,167,137,0,0,0,0,-10,13,0
2025-08-07T14:22:52.675862,0.8099833726882935,89.95983935742971,20,39,-13.0,3.0,-1003.0,0,0,167,137,0,0,0,0,-11,12,-13
2025-08-07T14:22:52.710187,0.5874900817871094,93.33333333333333,20,39,-13.0,3.0,-1003.0,0,0,167,137,0,0,0,0,-12,12,-7
2025-08-07T14:22:52.738465,0.6157283782958984,126.55367231638418,20,39,-13.0,3.0,-1003.0,0,0,167,137,0,0,0,0,-10,14,0
2025-08-07T14:22:52.768985,0.7024467587471008,126.55367231638418,20,39,-13.0,3.0,-1003.0,0,0,167,137,0,0,0,0,-9,13,0
2025-08-07T14:22:52.807060,0.6740197539329529,99.55555555555556,20,39,-7.0,4.0,-1003.0,0,0,167,138,0,0,0,0,-10,12,-12
2025-08-07T14:22:52.835067,0.7041831612586975,99.55555555555556,20,39,-7.0,4.0,-1003.0,0,0,167,138,0,0,0,0,-9,12,-9
2025-08-07T14:22:52.862058,0.6668956279754639,92.9460580912863,20,39,-7.0,4.0,-1003.0,0,0,167,138,0,0,0,0,-9,12,-7
2025-08-07T14:22:52.877056,0.6668956279754639,92.9460580912863,20,39,-13.0,10.0,-994.0,0,0,167,139,0,0,0,0,-10,12,-8
2025-08-07T14:22:52.901060,0.6668956279754639,92.9460580912863,20,39,-13.0,10.0,-994.0,0,0,167,139,0,0,0,0,-12,12,-8
2025-08-07T14:22:52.932327,0.4480672776699066,101.81818181818181,20,39,-13.0,10.0,-994.0,0,0,167,139,0,0,0,0,-12,12,0
2025-08-07T14:22:52.957447,0.5636107921600342,127.27272727272727,20,39,-13.0,10.0,-994.0,0,0,167,139,0,0,0,0,-11,13,0
2025-08-07T14:22:52.986958,0.5918837785720825,118.51851851851852,20,39,-14.0,10.0,-1005.0,0,0,167,140,0,0,0,0,-10,12,0
2025-08-07T14:22:53.007040,0.5918837785720825,118.51851851851852,20,39,-14.0,10.0,-1005.0,0,0,167,140,0,0,0,0,-8,12,0
2025-08-07T14:22:53.039958,0.7504063248634338,122.40437158469945,20,39,-24.0,20.0,-986.0,0,0,166,140,0,0,0,0,-7,12,0
2025-08-07T14:22:53.070962,0.8145769834518433,123.75690607734806,20,39,-24.0,20.0,-986.0,0,0,166,140,0,0,0,0,-6,12,0
2025-08-07T14:22:53.101424,0.46323201060295105,93.33333333333333,20,39,-24.0,20.0,-986.0,0,0,166,140,0,0,0,0,-8,12,0
2025-08-07T14:22:53.136872,0.804509699344635,123.07692307692308,20,39,2.0,-11.0,-1000.0,0,0,166,140,0,0,0,0,-8,12,0
2025-08-07T14:22:53.167873,0.800767183303833,125.13966480446928,20,39,2.0,-11.0,-1000.0,0,0,166,140,0,0,0,0,-7,12,0
2025-08-07T14:22:53.197644,0.7281588315963745,123.07692307692308,20,39,2.0,-11.0,-1000.0,0,0,166,140,0,0,0,0,-7,12,0
2025-08-07T14:22:53.223792,0.7200780510902405,117.89473684210526,20,39,2.0,-11.0,-1000.0,0,0,166,140,0,0,0,0,-8,12,0
2025-08-07T14:22:53.246043,0.7200780510902405,117.89473684210526,21,39,-12.0,0.0,-1002.0,0,0,166,139,0,0,0,0,-7,12,0
2025-08-07T14:22:53.277043,0.7406895756721497,91.80327868852459,21,39,-12.0,0.0,-1002.0,0,0,166,139,0,0,0,0,-8,12,0
2025-08-07T14:22:53.304507,0.7330902218818665,92.18106995884774,21,39,-12.0,0.0,-1002.0,0,0,166,139,0,0,0,0,-9,12,0
2025-08-07T14:22:53.337538,0.8008937835693359,94.51476793248945,21,39,-20.0,4.0,-990.0,0,0,166,139,0,0,0,0,-10,11,0
2025-08-07T14:22:53.372042,0.6437281370162964,103.70370370370371,21,39,-20.0,4.0,-990.0,0,0,166,139,0,0,0,0,-11,12,0
2025-08-07T14:22:53.404188,0.8024349808692932,92.56198347107438,21,39,-20.0,4.0,-990.0,0,0,166,139,0,0,0,0,-12,11,0
2025-08-07T14:22:53.435188,0.8054325580596924,95.72649572649573,21,39,-20.0,4.0,-990.0,0,0,166,139,0,0,0,0,-12,11,0
2025-08-07T14:22:53.463995,0.8020374774932861,94.11764705882354,21,39,0.0,-3.0,-998.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:53.490073,0.8271782994270325,92.9460580912863,21,39,0.0,-3.0,-998.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:53.507515,0.8271782994270325,92.9460580912863,21,39,0.0,-3.0,-998.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:53.537870,0.7920358777046204,95.72649572649573,21,39,-11.0,3.0,-991.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:53.569953,0.7772533893585205,95.72649572649573,21,39,-11.0,3.0,-991.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:53.605720,0.7595351934432983,99.11504424778761,21,39,-11.0,3.0,-991.0,0,0,166,140,0,0,0,0,-12,10,0
2025-08-07T14:22:53.639719,0.7891435027122498,96.55172413793103,21,39,5.0,-4.0,-1001.0,0,0,166,140,0,0,0,0,-12,10,0
2025-08-07T14:22:53.666955,0.7070646286010742,95.31914893617021,21,39,5.0,-4.0,-1001.0,0,0,166,140,0,0,0,0,-11,11,0
2025-08-07T14:22:53.699958,0.7858719825744629,123.75690607734806,21,39,5.0,-4.0,-1001.0,0,0,166,140,0,0,0,0,-10,11,0
2025-08-07T14:22:53.731122,0.768338143825531,128.0,21,39,5.0,-4.0,-1001.0,0,0,166,140,0,0,0,0,-9,11,0
2025-08-07T14:22:53.762234,0.7192217707633972,125.13966480446928,21,39,-10.0,-7.0,-991.0,0,0,166,141,0,0,0,0,-8,11,0
2025-08-07T14:22:53.789233,0.7038934826850891,125.84269662921348,21,39,-10.0,-7.0,-991.0,0,0,166,141,0,0,0,0,-7,11,0
2025-08-07T14:22:53.805238,0.7038934826850891,125.84269662921348,21,39,-10.0,-7.0,-991.0,0,0,166,141,0,0,0,0,-6,11,0
2025-08-07T14:22:53.828232,0.7237577438354492,94.91525423728814,21,39,-10.0,-7.0,-991.0,0,0,166,141,0,0,0,0,-7,0,0
2025-08-07T14:22:53.854519,0.7552952170372009,97.3913043478261,21,39,2.0,-17.0,-989.0,0,0,166,140,0,0,0,0,-8,0,0
2025-08-07T14:22:53.890584,0.7552952170372009,97.3913043478261,21,39,2.0,-17.0,-989.0,0,0,166,140,0,0,0,0,-9,0,0
2025-08-07T14:22:53.914858,0.7552952170372009,97.3913043478261,21,39,2.0,-17.0,-989.0,0,0,166,140,0,0,0,0,-10,0,0
2025-08-07T14:22:53.932472,0.7336492538452148,95.31914893617021,21,39,2.0,-17.0,-989.0,0,0,166,140,0,0,0,0,-11,0,0
2025-08-07T14:22:53.964754,0.7146614789962769,126.55367231638418,21,39,2.0,-15.0,-989.0,0,0,166,140,0,0,0,0,-10,10,0
2025-08-07T14:22:54.000163,0.5729975700378418,93.72384937238493,21,39,2.0,-15.0,-989.0,0,0,166,140,0,0,0,0,-10,0,0
2025-08-07T14:22:54.023645,0.4953833818435669,101.35746606334841,21,39,2.0,-15.0,-989.0,0,0,166,140,0,0,0,0,-10,0,0
2025-08-07T14:22:54.062927,0.637922465801239,128.0,21,39,0.0,-11.0,-977.0,0,0,166,140,0,0,0,0,-9,11,0
2025-08-07T14:22:54.097928,0.5571852922439575,98.24561403508773,21,39,0.0,-11.0,-977.0,0,0,166,140,0,0,0,0,-9,11,0
2025-08-07T14:22:54.121113,0.6831851601600647,96.55172413793103,21,39,0.0,-11.0,-977.0,0,0,166,140,0,0,0,0,-10,0,0
2025-08-07T14:22:54.152113,0.65045565366745,95.31914893617021,21,39,-11.0,-10.0,-986.0,0,0,166,140,0,0,0,0,-10,10,0
2025-08-07T14:22:54.178389,0.5810017585754395,89.95983935742971,21,39,-11.0,-10.0,-986.0,0,0,166,140,0,0,0,0,-10,10,0
2025-08-07T14:22:54.197469,0.5810017585754395,89.95983935742971,21,39,-11.0,-10.0,-986.0,0,0,166,140,0,0,0,0,-12,10,0
2025-08-07T14:22:54.225383,0.5615169405937195,94.51476793248945,21,39,-11.0,-10.0,-986.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:54.241930,0.5615169405937195,94.51476793248945,21,39,-11.0,-10.0,-986.0,0,0,166,140,0,0,0,0,-12,11,0
2025-08-07T14:22:54.275997,0.36722007393836975,94.11764705882354,22,39,-5.0,-16.0,-987.0,0,0,166,139,0,0,0,0,-12,0,0
2025-08-07T14:22:54.307660,0.7475624680519104,144.51612903225808,22,39,-5.0,-16.0,-987.0,0,0,166,139,0,0,0,0,-9,30,0
2025-08-07T14:22:54.342743,0.2543567717075348,95.72649572649573,22,39,-5.0,-16.0,-987.0,0,0,166,139,0,0,0,0,-9,0,0
2025-08-07T14:22:54.370681,0.4394526183605194,94.51476793248945,22,39,-3.0,-9.0,-1010.0,0,0,166,139,0,0,0,0,-9,10,0
2025-08-07T14:22:54.402674,0.7149646878242493,151.35135135135135,22,39,-3.0,-9.0,-1010.0,0,0,166,139,0,0,0,0,-6,30,0
2025-08-07T14:22:54.439677,0.37437546253204346,146.40522875816993,22,39,-3.0,-9.0,-1010.0,0,0,166,139,0,0,0,0,-4,12,0
2025-08-07T14:22:54.465774,0.2753700911998749,107.17703349282297,22,39,-5.0,-14.0,-1023.0,0,0,166,139,0,0,0,0,-6,0,0
2025-08-07T14:22:54.499595,0.66701740026474,147.3684210526316,22,39,-5.0,-14.0,-1023.0,0,0,166,139,0,0,0,0,-4,11,0
2025-08-07T14:22:54.528702,0.5721120834350586,102.28310502283105,22,39,-5.0,-14.0,-1023.0,0,0,166,139,0,0,0,0,-4,0,0
2025-08-07T14:22:54.561897,0.4949081540107727,151.35135135135135,22,39,8.0,-9.0,-1020.0,0,0,166,138,0,0,0,0,-5,11,0
2025-08-07T14:22:54.590897,0.4285281300544739,101.81818181818181,22,39,8.0,-9.0,-1020.0,0,0,166,138,0,0,0,0,-7,0,0
2025-08-07T14:22:54.618899,0.5641777515411377,141.77215189873417,22,39,8.0,-9.0,-1020.0,0,0,166,138,0,0,0,0,-6,11,0
2025-08-07T14:22:54.639100,0.5641777515411377,141.77215189873417,22,39,8.0,-9.0,-1020.0,0,0,166,138,0,0,0,0,-6,11,0
2025-08-07T14:22:54.667202,0.2947581112384796,94.51476793248945,22,39,2.0,-19.0,-986.0,0,0,166,137,0,0,0,0,-6,0,0
2025-08-07T14:22:54.700134,0.3685843348503113,103.70370370370371,22,39,2.0,-19.0,-986.0,0,0,166,137,0,0,0,0,-7,0,0
2025-08-07T14:22:54.749237,0.6555330157279968,141.77215189873417,22,39,2.0,-19.0,-986.0,0,0,166,137,0,0,0,0,-6,0,0
2025-08-07T14:22:54.782289,0.39747560024261475,143.5897435897436,22,39,11.0,-18.0,-990.0,0,0,166,136,0,0,0,0,-6,0,10
2025-08-07T14:22:54.813665,0.40310245752334595,112.0,22,39,11.0,-18.0,-990.0,0,0,166,136,0,0,0,0,-7,0,0
2025-08-07T14:22:54.843660,0.3016795814037323,144.51612903225808,22,39,11.0,-18.0,-990.0,0,0,166,136,0,0,0,0,-5,14,15
2025-08-07T14:22:54.868661,0.7154607772827148,145.45454545454547,22,39,-17.0,-6.0,-996.0,0,0,166,137,0,0,0,0,-4,0,7
2025-08-07T14:22:54.903969,0.7154607772827148,145.45454545454547,22,39,-17.0,-6.0,-996.0,0,0,166,137,0,0,0,0,-3,0,8
2025-08-07T14:22:54.930108,0.503417432308197,78.32167832167832,22,39,-17.0,-6.0,-996.0,0,0,166,137,0,0,0,0,-6,0,0
2025-08-07T14:22:54.967295,0.5207015872001648,113.70558375634518,22,39,-15.0,-8.0,-1004.0,0,0,166,136,0,0,0,0,-6,0,0
2025-08-07T14:22:55.001297,0.5604616403579712,108.7378640776699,22,39,-15.0,-8.0,-1004.0,0,0,166,136,0,0,0,0,-7,0,0
2025-08-07T14:22:55.026294,0.31098249554634094,88.53754940711462,22,39,-15.0,-8.0,-1004.0,0,0,166,136,0,0,0,0,-9,0,0
2025-08-07T14:22:55.056844,0.259091854095459,87.5,22,39,-15.0,-8.0,-1004.0,0,0,166,136,0,0,0,0,-11,0,0
2025-08-07T14:22:55.088061,0.48423609137535095,140.88050314465409,22,39,1.0,-13.0,-1010.0,0,0,166,135,0,0,0,0,-8,0,18
2025-08-07T14:22:55.119057,0.3164929449558258,87.15953307392996,22,39,1.0,-13.0,-1010.0,0,0,166,135,0,0,0,0,-10,0,0
2025-08-07T14:22:55.148431,0.3169797956943512,101.35746606334841,22,39,1.0,-13.0,-1010.0,0,0,166,135,0,0,0,0,-10,0,0
2025-08-07T14:22:55.178537,0.750078558921814,152.38095238095238,22,39,-24.0,1.0,-1007.0,0,0,165,135,0,0,0,0,-8,0,18
2025-08-07T14:22:55.198549,0.750078558921814,152.38095238095238,22,39,-24.0,1.0,-1007.0,0,0,165,135,0,0,0,0,-5,0,12
2025-08-07T14:22:55.232753,0.7256219983100891,147.3684210526316,22,39,-24.0,1.0,-1007.0,0,0,165,135,0,0,0,0,-5,0,11
2025-08-07T14:22:55.258982,0.7366926074028015,146.40522875816993,22,39,-24.0,1.0,-1007.0,0,0,165,135,0,0,0,0,-3,0,11
2025-08-07T14:22:55.292506,0.7703539729118347,134.93975903614458,23,39,-2.0,-13.0,-1001.0,0,0,165,136,0,0,0,0,-2,0,10
2025-08-07T14:22:55.318491,0.8310941457748413,152.38095238095238,23,39,-2.0,-13.0,-1001.0,0,0,165,136,0,0,0,0,-2,0,15
2025-08-07T14:22:55.335499,0.8310941457748413,152.38095238095238,23,39,-2.0,-13.0,-1001.0,0,0,165,136,0,0,0,0,-2,0,13
2025-08-07T14:22:55.370157,0.8055639266967773,149.33333333333334,23,39,-2.0,-13.0,-1001.0,0,0,165,136,0,0,0,0,-2,0,13
2025-08-07T14:22:55.405226,0.7632880806922913,145.45454545454547,23,39,-13.0,-9.0,-1011.0,0,0,166,136,0,0,0,0,-2,0,12
2025-08-07T14:22:55.441349,0.7165791988372803,146.40522875816993,23,39,-13.0,-9.0,-1011.0,0,0,166,136,0,0,0,0,-2,0,13
2025-08-07T14:22:55.465425,0.7628026604652405,148.34437086092714,23,39,-13.0,-9.0,-1011.0,0,0,166,136,0,0,0,0,-2,0,13
2025-08-07T14:22:55.495403,0.7703439593315125,147.3684210526316,23,39,-5.0,0.0,-1011.0,0,0,166,137,0,0,0,0,-2,0,13
2025-08-07T14:22:55.521827,0.7893673777580261,148.34437086092714,23,39,-5.0,0.0,-1011.0,0,0,166,137,0,0,0,0,-2,0,13
2025-08-07T14:22:55.539693,0.7893673777580261,148.34437086092714,23,39,-5.0,0.0,-1011.0,0,0,166,137,0,0,0,0,-2,0,13
2025-08-07T14:22:55.569851,0.7995508909225464,152.38095238095238,23,39,-5.0,0.0,-1011.0,0,0,166,137,0,0,0,0,-2,0,13
2025-08-07T14:22:55.602850,0.7736443877220154,147.3684210526316,23,39,0.0,-18.0,-1002.0,0,0,166,136,0,0,0,0,-2,0,12
2025-08-07T14:22:55.639863,0.6971413493156433,141.77215189873417,23,39,0.0,-18.0,-1002.0,0,0,166,136,0,0,0,0,-2,0,12
2025-08-07T14:22:55.670854,0.7657892107963562,144.51612903225808,23,39,0.0,-18.0,-1002.0,0,0,166,136,0,0,0,0,-2,0,12
2025-08-07T14:22:55.699786,0.7556853890419006,129.47976878612718,23,39,1.0,-16.0,-991.0,0,0,167,137,0,0,0,0,-3,0,9
2025-08-07T14:22:55.727911,0.7572767734527588,130.2325581395349,23,39,1.0,-16.0,-991.0,0,0,167,137,0,0,0,0,-3,0,12
2025-08-07T14:22:55.758731,0.7785993218421936,142.6751592356688,23,39,1.0,-16.0,-991.0,0,0,167,137,0,0,0,0,-3,0,13
2025-08-07T14:22:55.789738,0.7094042897224426,146.40522875816993,23,39,-22.0,-7.0,-992.0,0,0,167,138,0,0,0,0,-3,0,13
